season,teamId,gameType,teamName,teamCity,teamScore,opponentScore,assists,rebounds,blocks,steals,turnovers,fieldGoalsMade,fieldGoalsAttempted,threePointersMade,threePointersAttempted,freeThrowsMade,freeThrowsAttempted,plusMinusPoints,foulsPersonal,numMinutes,win,gamesPlayed,teamScoreTotal,opponentScoreTotal,assistsTotal,reboundsTotal,blocksTotal,stealsTotal,turnoversTotal,fieldGoalsPercentage,threePointersPercentage,freeThrowsPercentage,proportionThreePoint,losses,salary
1981,1610612754,Regular Season,Pacers,Indiana,102.1829268292683,104.04878048780488,21.4,44.625,5.916666666666667,7.25,13.6,3332.0,1147.0,103.0,49.0,1612.0,2176.0,-1.8658536585365855,24.51219512195122,241.82926829268294,35.0,82,8379,8532,321.0,714.0,71.0,29.0,136.0,2.904969485614647,2.1020408163265305,0.7408088235294118,0.042720139494333044,47.0,
1981,1610612755,Playoffs,76ers,Philadelphia,105.71428571428571,104.42857142857143,26.523809523809526,41.142857142857146,7.619047619047619,8.545454545454545,15.857142857142858,880.0,1793.0,9.0,34.0,451.0,608.0,1.2857142857142858,27.38095238095238,241.1904761904762,12.0,21,2220,2193,557.0,864.0,160.0,94.0,333.0,0.49079754601226994,0.2647058823529412,0.7417763157894737,0.018962632459564976,9.0,
1981,1610612755,Regular Season,76ers,Philadelphia,111.20731707317073,105.47560975609755,27.853658536585368,41.53658536585366,7.512195121951219,11.722222222222221,17.98611111111111,3616.0,6974.0,41.0,128.0,1846.0,2460.0,5.7317073170731705,26.634146341463413,242.1341463414634,58.0,82,9119,8649,2284.0,3406.0,616.0,211.0,1295.0,0.5184972755950674,0.3203125,0.7504065040650406,0.018353885861772296,24.0,
1981,1610612756,Playoffs,Suns,Phoenix,110.0,116.57142857142857,,35.0,,,,324.0,83.0,5.0,3.0,117.0,157.0,-6.571428571428571,25.5,240.0,2.0,7,770,816,0.0,35.0,0.0,0.0,0.0,3.9036144578313254,1.6666666666666667,0.7452229299363057,0.03614457831325301,5.0,
1981,1610612756,Regular Season,Suns,Phoenix,106.15853658536585,102.70731707317073,22.25,45.0,6.333333333333333,6.0,21.0,3508.0,699.0,54.0,11.0,1635.0,2161.0,3.451219512195122,24.604938271604937,241.82926829268294,46.0,82,8705,8422,178.0,360.0,19.0,6.0,84.0,5.0185979971387695,4.909090909090909,0.7565941693660343,0.015736766809728183,36.0,
1981,1610612757,Regular Season,Trail Blazers,Portland,109.82926829268293,109.23170731707317,23.857142857142858,40.0,3.25,8.0,13.0,3629.0,589.0,29.0,1.0,1719.0,2384.0,0.5975609756097561,24.29268292682927,241.21951219512195,42.0,82,9006,8957,167.0,280.0,13.0,16.0,13.0,6.161290322580645,29.0,0.7210570469798657,0.001697792869269949,40.0,
1981,1610612758,Regular Season,Kings,Kansas City,107.13414634146342,110.23170731707317,27.272727272727273,40.72727272727273,4.545454545454546,9.285714285714286,21.0,3604.0,982.0,26.0,4.0,1551.0,2158.0,-3.097560975609756,28.85,242.4390243902439,30.0,82,8785,9039,300.0,448.0,50.0,65.0,21.0,3.670061099796334,6.5,0.7187210379981465,0.004073319755600814,52.0,
1981,1610612759,Playoffs,Spurs,San Antonio,107.33333333333333,111.55555555555556,33.0,43.0,,,,387.0,87.0,5.0,4.0,187.0,254.0,-4.222222222222222,26.5,240.0,4.0,9,966,1004,33.0,43.0,0.0,0.0,0.0,4.448275862068965,1.25,0.7362204724409449,0.04597701149425287,5.0,
1981,1610612759,Regular Season,Spurs,San Antonio,113.07317073170732,110.76829268292683,26.0,49.6,7.5,7.0,15.75,3698.0,503.0,64.0,12.0,1812.0,2335.0,2.3048780487804876,27.19753086419753,240.91463414634146,48.0,82,9272,9083,130.0,248.0,30.0,14.0,63.0,7.351888667992048,5.333333333333333,0.776017130620985,0.02385685884691849,34.0,
1981,1610612760,Playoffs,SuperSonics,Seattle,99.5,97.25,23.0,48.0,,,,306.0,88.0,4.0,2.0,180.0,234.0,2.25,24.571428571428573,240.0,3.0,8,796,778,23.0,48.0,0.0,0.0,0.0,3.477272727272727,2.0,0.7692307692307693,0.022727272727272728,5.0,
1981,1610612760,Regular Season,SuperSonics,Seattle,107.2560975609756,103.1219512195122,23.444444444444443,42.55555555555556,3.8,7.0,15.6,3506.0,754.0,38.0,10.0,1745.0,2357.0,4.134146341463414,24.9390243902439,241.82926829268294,52.0,82,8795,8456,211.0,383.0,19.0,28.0,78.0,4.649867374005305,3.8,0.7403478998727195,0.013262599469496022,30.0,
1981,1610612762,Regular Season,Jazz,Utah,110.90243902439025,116.5609756097561,23.22222222222222,43.55555555555556,5.285714285714286,2.0,19.0,3679.0,856.0,22.0,11.0,1714.0,2291.0,-5.658536585365853,26.76829268292683,241.21951219512195,25.0,82,9094,9558,209.0,392.0,37.0,2.0,19.0,4.297897196261682,2.0,0.74814491488433,0.012850467289719626,57.0,
1981,1610612764,Playoffs,Bullets,Washington,100.14285714285714,101.71428571428571,20.0,41.25,,,17.0,270.0,355.0,10.0,0.0,151.0,194.0,-1.5714285714285714,27.5,250.71428571428572,3.0,7,701,712,80.0,165.0,0.0,0.0,17.0,0.7605633802816901,inf,0.7783505154639175,0.0,4.0,
1981,1610612764,Regular Season,Bullets,Washington,103.47560975609755,102.59756097560975,24.074074074074073,42.44444444444444,3.0,7.666666666666667,20.8,3400.0,2346.0,59.0,26.0,1626.0,2101.0,0.8780487804878049,25.24390243902439,241.82926829268294,43.0,82,8485,8413,650.0,1146.0,24.0,23.0,104.0,1.4492753623188406,2.269230769230769,0.7739171822941456,0.011082693947144074,39.0,
1981,1610612765,Regular Season,Pistons,Detroit,111.1219512195122,112.03658536585365,21.166666666666668,44.833333333333336,5.125,9.2,21.444444444444443,3561.0,1047.0,52.0,13.0,1938.0,2586.0,-0.9146341463414634,26.329268292682926,241.82926829268294,39.0,82,9112,9187,254.0,538.0,41.0,46.0,193.0,3.4011461318051577,4.0,0.7494199535962877,0.012416427889207259,43.0,
1982,1610612737,Regular Season,Hawks,Atlanta,101.64634146341463,102.59756097560975,23.481012658227847,43.5,9.714285714285714,8.0,16.0,3352.0,6966.0,45.0,14.0,1586.0,2110.0,0.4155844155844156,24.5375,241.21951219512195,43.0,82,8335,8413,1855.0,3480.0,68.0,24.0,80.0,0.4811943726672409,3.2142857142857144,0.7516587677725118,0.0020097616996841805,39.0,
